"iso","country_name","SDI_category","appears_on_graph","var","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"bih","Bosnia and Herzegovina","High-middle SDI",FALSE,"Air pollution deaths",5179.22132049317,5699.8935854849,5736.60564785407,5829.38487023102,5862.78192653312,5851.71227727266,5738.92907711282,5643.87170210077,5253.15785091499,5159.91899886558,5216.94814819957,5429.18659365612,5554.74428503978,5514.22445655237,5434.25016152024,5533.62543518118,5389.52038260037,5573.70934635618,5223.75135368896,5194.36655751634,5148.39666636906,5171.44659718084,5085.3213681079,5091.08973708984,5095.41477351474,5180.59791454997,4976.32531384652,4850.56426010632,4850.38324073338,4836.8006367307
"bih","Bosnia and Herzegovina","High-middle SDI",FALSE,"All cause DALYs",1267390.48097127,1322305.47327889,1739896.66827578,1611671.791335,1436850.18883543,1780656.0314241,1212215.83336478,1214496.30045378,1184621.02765692,1179399.06466284,1190515.24445216,1198870.25738897,1217996.33590817,1216530.68326515,1210407.81523874,1228828.87265294,1215452.03185503,1243952.08543794,1196993.46486653,1186736.39349409,1174409.0435548,1167558.94395112,1155658.27640749,1159622.20259437,1159563.52328508,1172593.88859258,1160227.77097516,1153297.11858182,1153359.51609717,1150706.70379956
"bih","Bosnia and Herzegovina","High-middle SDI",FALSE,"All cause deaths",28820.3048800158,31330.2751699131,38723.9966886984,37125.9456590489,34609.7057316728,41163.5832991284,31017.203245454,30915.414183979,29342.657916175,29166.5746502603,29939.4287502159,31625.0738632244,32848.288412538,33194.7252083451,33247.1481038695,34339.8861319156,34008.788714234,35458.1574536845,33915.7296166383,34087.1909485864,34226.3498958067,34764.3592820002,34700.9069545173,35198.7910882926,35770.5423741819,36960.4720195531,36738.6347106481,36826.7325591274,37214.1848272907,37424.0297687059
"bwa","Botswana","Middle SDI",FALSE,"PM-equivalent emissions",197.126883407364,195.345203349128,212.160670142368,212.855892881844,211.433827172341,218.959645013087,216.32254880362,219.946306626827,225.121665464682,219.227455770339,213.90668903509,208.217759722179,200.684426254295,214.637906122562,200.333175063912,222.417385909253,229.901602897604,217.412485012827,228.619193788869,231.026985873515,218.701760169584,211.385468823301,225.991879981095,238.207816381745,239.238635952505,238.519509114028,239.570342966751,249.730680723396,248.446366992549,243.051798134404
"bwa","Botswana","Middle SDI",FALSE,"Fossil/industrial fraction",0.386585121268597,0.37992403084761,0.388492825568315,0.389077375715673,0.391828129468663,0.401170260913381,0.38576541387161,0.376314325470867,0.426601684743087,0.434744975611069,0.453867035712353,0.43465786791276,0.472646678048765,0.468883835397604,0.466060005008409,0.487897406997286,0.436578613291778,0.431064563319761,0.441436402231382,0.438358084694752,0.402138454432181,0.380522627517716,0.419674429556088,0.448579624108853,0.450107910588722,0.447271241825492,0.448294849459245,0.469365428302546,0.466637467201095,0.45481467963602
"bwa","Botswana","Middle SDI",FALSE,"Air pollution DALYs",58286.960886058,58698.5795919253,59608.2121976707,60567.6356703539,62077.5393515789,63527.2198495637,64607.3147343022,65559.3225909974,67578.8359493627,68880.2683963256,70407.7581943976,71511.5654276632,72060.1004608062,71391.6195138547,69839.3241244703,67751.4401942726,67731.509948127,65812.3554183572,65689.9181559633,65468.3299495735,65986.6612436125,66092.5770616562,65447.8029486325,64909.2019304065,64441.7273504075,63936.6957656371,62660.4920285503,62079.8307441371,61705.3735798813,61444.3135931315
"bwa","Botswana","Middle SDI",FALSE,"Air pollution deaths",1283.32033888358,1307.92822191989,1343.38380381988,1380.79554623233,1431.38191398757,1481.70120369525,1520.59475759976,1551.69216977696,1600.67467085353,1637.36882091036,1679.75546363567,1708.48356228259,1720.18334839495,1699.28679587707,1654.25957693205,1597.65657928,1585.03874369077,1543.02030755791,1549.2535715609,1550.39983621759,1567.52648764837,1583.02544163415,1582.32619438603,1586.65103513982,1590.56214305968,1591.11818780694,1577.20101901197,1580.73332328133,1587.63108199909,1596.01820906139
"bwa","Botswana","Middle SDI",FALSE,"All cause DALYs",626388.519659657,677683.184022049,748679.328657975,840473.657944499,946721.674262094,1064361.35122341,1183739.52132433,1303471.11165717,1423814.23430849,1532956.34900135,1632251.8980509,1706809.99252989,1744017.60365496,1716311.2715924,1609152.09110931,1475226.80150737,1421944.70042256,1326323.02944382,1280971.72064244,1227569.56115962,1203607.11275593,1186052.54457352,1161326.54306921,1139685.50710631,1127525.39123044,1122128.18111892,1113017.87934023,1120464.84924422,1124025.47716341,1123701.72681789
"bwa","Botswana","Middle SDI",FALSE,"All cause deaths",10376.0717921151,11332.5189098112,12662.2317318381,14372.5779150046,16388.2929050425,18644.9038856208,20944.683097164,23245.6631000607,25584.5340193858,27729.722542507,29713.9396791868,31219.8540478826,31977.4148779155,31408.1733286138,29261.8996965195,26605.6850712108,25266.4647098921,23636.7230342506,22868.0838331838,21934.1876293152,21539.9077764496,21335.1789949229,20995.3628403096,20710.5096532835,20588.8490297701,20581.3665695778,20502.4344606818,20786.9652574925,21028.4384581021,21171.78749932
"bra","Brazil","Middle SDI",TRUE,"PM-equivalent emissions",6658.15594128934,7033.1712726241,7416.53848525971,8052.86101007839,8754.73505533292,9053.16250846754,9304.57491689633,9817.4197694505,9760.1845347145,10102.4457018111,10103.0770840857,10096.4769953479,10542.1010015448,10243.9779045553,10019.9022307525,10598.4079485912,10431.5474311753,10652.3884704364,10620.3671117097,10232.9542298875,10334.6792254669,10477.1188619233,10750.3241641745,10900.2861696522,11095.899150643,10837.655454913,10464.5329792877,10475.9603515778,10311.8951366259,10252.5629474123
"bra","Brazil","Middle SDI",TRUE,"Fossil/industrial fraction",0.501650289850466,0.488035225631329,0.477185779562469,0.464664704663161,0.447095135800058,0.449225469327786,0.451352865459388,0.44374992501928,0.424464673520953,0.434938764731679,0.44004632829294,0.439330641063293,0.419090498104017,0.441421701595287,0.464062667144676,0.436405779279276,0.425611238069779,0.433558962267538,0.454012702996707,0.448100870641267,0.469963469551441,0.481215850056247,0.491946292623247,0.502191710118599,0.512440944696953,0.502903841384689,0.482004686929854,0.482297825936794,0.475680645069786,0.474302248753264
"bra","Brazil","Middle SDI",TRUE,"Air pollution DALYs",3509571.62433397,3287598.11601304,3123895.06431479,3013008.37479463,2874880.26572801,2766764.04378772,2682825.01742556,2588679.86217793,2539890.14195361,2485119.5398561,2424204.84684924,2387471.33637173,2352273.06632038,2321704.51894781,2291046.46029207,2228691.69156396,2206461.69877583,2179268.73565668,2152602.89827843,2125794.50883279,2089008.46274996,2041576.28241733,1945666.8909515,1856850.51588133,1767409.48478881,1722703.42471638,1728574.67378793,1690594.30114318,1698025.21739897,1704761.26395976
"bra","Brazil","Middle SDI",TRUE,"Air pollution deaths",86652.6568158099,82605.9211527326,80515.0917886349,79970.3435449233,77696.8796553941,75808.0795537559,74643.320197948,72800.6636934589,72541.1855730999,71693.4445007153,70631.203602845,70380.052708072,70325.0950379337,70274.694086184,69869.3411122537,68219.7916330114,68260.4704202831,68088.2789177158,67884.9531470666,67869.9839205498,67690.6364706575,67018.0773904943,64345.8166385721,61975.3791110369,59608.3150769602,58841.5180295721,59853.9527689483,58945.4811958957,60006.6924351985,60914.6042013854
"bra","Brazil","Middle SDI",TRUE,"All cause DALYs",59777285.9007309,58819024.2954453,58270197.4349161,58542811.789897,58456027.9554359,58545153.3179132,58613516.8680019,58358988.2789093,58632969.8353123,58843429.1485277,59054067.0559211,59374331.899867,59838256.8368028,60256399.9145088,60630290.0910384,60548661.24938,60914619.6179921,61218696.4620368,61644914.3019222,62086705.4931245,62482534.0305737,63018154.0014876,63136685.7890629,63516429.7678149,63658867.8864724,63973624.8569761,64919817.3467146,64834982.2043075,65043763.5899906,65408447.7787742
"bra","Brazil","Middle SDI",TRUE,"All cause deaths",984029.60504945,971487.080123357,973894.170801596,997434.063917731,1003231.00284264,1011209.80548607,1020943.26620199,1018263.89599134,1031901.7802727,1040710.56581332,1049384.08864837,1062946.90003977,1080361.34738084,1097838.77815494,1113423.03496028,1112238.61846209,1130317.61550053,1148682.14743396,1171724.91951016,1197568.21673589,1222110.01033579,1246873.2525459,1257164.70467389,1278347.83568386,1294713.0273486,1319520.21721456,1359332.23251708,1362176.43753593,1382045.12031672,1411015.8379721
"brn","Brunei Darussalam","High SDI",FALSE,"PM-equivalent emissions",24.3591518018701,26.715588787009,28.5148150795899,32.0065116094237,35.7375309649521,36.694496058252,35.0797534804384,36.7565034291771,35.913669273121,33.8478867489392,35.1754917307244,35.7994035448035,34.3288533562442,34.6812722776487,37.0146911061533,36.4126099586595,42.1131108606345,40.6340048451079,44.3244783839921,42.6843450899153,39.7187357337324,41.2254916230741,37.3889271125365,37.4616873339686,35.5821084339305,35.7334217713105,27.5020941636965,29.7033826054955,30.7342759156778,31.8515639082028
"brn","Brunei Darussalam","High SDI",FALSE,"Fossil/industrial fraction",0.768352560990471,0.783554434355438,0.788872454373988,0.741165326737929,0.766437583216054,0.771872793081077,0.773256143215657,0.773675570368929,0.754236941456088,0.741065843972102,0.739830397001755,0.744632474023045,0.738969590185932,0.801341877845205,0.812023677372343,0.805384347953402,0.831542571946486,0.826382427703573,0.845653349370737,0.840452118200934,0.826298747362373,0.832637759806599,0.815485889987826,0.815882713785163,0.80622156159224,0.807160454504233,0.750354035639808,0.7697765243508,0.77841428106034,0.78713158574503
"brn","Brunei Darussalam","High SDI",FALSE,"Air pollution DALYs",1228.22060315833,1153.81575744078,1082.29587887856,1014.89147931308,939.222066463201,883.583975406703,837.346618482817,816.945090240454,792.691589521575,760.066379676581,743.242766509296,743.73777444881,760.390538367017,787.026941388065,797.566925825038,809.931401668699,805.358388504151,783.462969048647,758.095869344119,750.372616144317,762.758534862775,824.587703756067,941.179745182827,1089.60209622349,1223.48029382579,1303.31395355273,1247.93101292151,1191.84849719055,1260.24013208791,1385.82248782959
"brn","Brunei Darussalam","High SDI",FALSE,"Air pollution deaths",37.0621753233855,34.3160457933786,31.9268331176202,29.7863784542091,26.9981318163137,25.1802184854672,23.6606677805045,23.7416318489566,23.2567491227466,22.0879225787884,21.3639930874146,21.2476003024405,21.7235131103556,22.6635538045047,22.9020144000968,23.4255620402395,23.2104816199447,22.3217291445637,21.3411562777629,21.151636776463,21.4621995278566,23.0503440555139,26.3604127978236,30.8474967306253,34.7994755463102,37.1629249627915,35.6171775838028,34.0359432734071,36.3151017420256,40.0124809105579
"brn","Brunei Darussalam","High SDI",FALSE,"All cause DALYs",60830.645279659,61834.0698727921,62482.738245004,63060.0070737323,63238.2277723098,63624.9616472542,64010.0764456602,64475.7614781855,64701.1656823139,65099.2827097572,65826.8090858195,66474.0958640759,67889.2131153999,69751.1763522434,71173.7109103907,72165.7468400459,73119.2009506147,74106.6037167845,74764.3583022716,76212.9120586968,78261.614248559,80538.5030874996,82820.9927466025,85387.5319596479,87481.9054235846,89671.6482655836,91473.3354594844,93686.4126273811,95857.4873208374,97904.8404457561
"brn","Brunei Darussalam","High SDI",FALSE,"All cause deaths",1095.91875115436,1097.02467013118,1099.91608154543,1100.80801994226,1079.45297598175,1074.90664074086,1066.46166033527,1087.99885240469,1101.65950837904,1113.36073618052,1124.04720700702,1126.37057501554,1159.60446231559,1207.83927740945,1238.82856521668,1265.31656312026,1283.58111450755,1292.98058505553,1301.16818436114,1343.56179078011,1390.51344997536,1431.88593211708,1479.65434353888,1546.26730421536,1598.85684658898,1654.25690605854,1704.41149598512,1765.497418111,1826.09055646968,1880.29897793232
"bgr","Bulgaria","High-middle SDI",FALSE,"PM-equivalent emissions",1402.74408930349,1207.32627322834,1107.29253453998,1416.4451204941,1523.11676674756,1491.16743901715,1463.59000579654,1391.65800033987,1272.29026731641,992.145468793615,1022.36401875303,987.541252851642,932.868306949981,1004.95455080778,970.283376666054,958.806504553923,940.79061212313,990.537319660931,741.991712416114,600.620850231247,542.404514473134,678.537624103473,487.003363199427,346.076613980324,349.020881894145,301.152187798988,260.287732966722,235.287372774992,214.776162969657,200.644489779705
"bgr","Bulgaria","High-middle SDI",FALSE,"Fossil/industrial fraction",0.982384282756053,0.978866716507864,0.977192393529253,0.98268032063745,0.984387254711808,0.982554082703236,0.978800367200506,0.975356207625279,0.975286244162444,0.967266103200758,0.963828808416096,0.963068733156572,0.95637990287004,0.958000284905429,0.955895239257453,0.958169478480073,0.959869814283278,0.961302284583549,0.94657196790224,0.936448093797252,0.92627617195973,0.936929175882058,0.910138884856393,0.876528246532296,0.88142644924896,0.862907401017529,0.837170078829546,0.820503499492879,0.805197736053104,0.793416555652326
"bgr","Bulgaria","High-middle SDI",FALSE,"Air pollution DALYs",396844.067657361,392848.389279036,400247.684917935,406918.402192181,417150.08641543,418897.539750923,420262.2439999,431125.054582236,414801.963798137,395688.934882143,388141.21371811,375045.944344972,363682.715003553,351795.266650397,340558.414171384,334303.109620363,327646.030780058,313538.407563023,301267.787872527,291777.859567481,283334.75032846,273606.748272067,260533.065177978,249924.786416603,250714.966424518,243081.684245268,238844.80997541,234836.146553387,234014.133042166,231329.201593155
"bgr","Bulgaria","High-middle SDI",FALSE,"Air pollution deaths",16706.8424047861,16567.5030122601,16930.9227572546,17455.3669994026,18001.2508103896,18246.2026531757,18464.8794317769,18982.4596028824,18259.5252234286,17427.978595183,17167.5282014554,16636.0264583591,16212.3548503855,15714.4230556006,15222.5874154189,15011.821617627,14827.7808129146,14300.1459412764,13783.3801152087,13365.0882969892,13080.2149302491,12713.5061760812,12164.9898446176,11647.7310555677,11699.8119538388,11394.4792576876,11183.6066640838,11014.847244822,11095.2710599416,11013.150342224
"bgr","Bulgaria","High-middle SDI",FALSE,"All cause DALYs",3716523.69978744,3701034.75557144,3753660.06881792,3787487.64214056,3872836.40186813,3874562.60664618,3895736.50664305,3970278.88591216,3870554.74503541,3764039.93567006,3745072.03427467,3691086.45732185,3646320.63772391,3615557.17500945,3607090.54533301,3622280.86606324,3623411.64571208,3563238.6192863,3503125.50774047,3454411.52979278,3414730.94324471,3365482.51612607,3303874.36883813,3255313.46580611,3309864.57677261,3280627.34890651,3268502.0843208,3256280.35681137,3266334.56588477,3253340.9874198
"bgr","Bulgaria","High-middle SDI",FALSE,"All cause deaths",113170.857981106,113259.84716843,116633.005341967,120960.563100239,125761.484855158,128014.579258333,130590.798155352,134694.611970902,131163.857251297,127140.855826325,127640.71981406,126277.885764279,125432.542155942,124591.801494989,124612.702611134,126546.980709667,127955.190213115,126568.569015384,124731.901630918,123453.176555412,123447.858682801,122781.159228717,121060.277421581,119138.212898965,122435.84052235,122173.791338565,122006.474901676,122026.258001269,124032.784910506,124225.878676698
"bfa","Burkina Faso","Low SDI",FALSE,"PM-equivalent emissions",198.731629716609,199.140324291641,196.981668571238,196.108142714563,209.254614899623,219.467712669782,223.987370936094,227.859743814864,226.45977026478,231.308658353682,229.917164183656,234.069183828561,236.369087098147,248.836390265861,258.782117257905,263.487747656457,268.798592156111,271.74053859731,276.694178456332,275.635174253079,275.961540566977,284.440352626657,285.913517314426,292.484617437149,294.596100395635,300.066533598881,305.709129561198,312.22853163255,314.06356663479,316.389572656817
"bfa","Burkina Faso","Low SDI",FALSE,"Fossil/industrial fraction",0.164720683852108,0.172936748188139,0.178328686506825,0.184286174424107,0.17932378927012,0.176092136961937,0.181052184894254,0.192393147173867,0.202334067431794,0.200530554089345,0.211312946390072,0.22132405134537,0.223938423382908,0.244621848701853,0.242268697396245,0.246916850102752,0.252779401426459,0.264990397772151,0.27303907097518,0.274711868681874,0.283523308292575,0.292655072627017,0.295144872252719,0.30774135901407,0.317000094632386,0.322404866604222,0.325452905298655,0.326716685850766,0.331007012041147,0.336255535381842
"bfa","Burkina Faso","Low SDI",FALSE,"Air pollution DALYs",1322728.40952148,1314256.34690405,1312084.7404916,1313777.08845652,1318492.86530281,1323257.61513523,1333418.98256301,1327629.41382413,1322336.89276392,1327352.12983775,1363541.24967753,1361723.02259028,1383237.64115244,1382046.59611182,1383759.49082716,1387591.26870121,1384315.29242527,1366915.4290684,1366912.73512346,1364590.58138845,1390075.7967552,1417620.97719523,1460674.47357634,1507382.82132672,1542451.39093515,1592390.03706596,1635057.13441976,1660424.58644669,1676464.46177397,1667668.62846025
"bfa","Burkina Faso","Low SDI",FALSE,"Air pollution deaths",19824.9020222391,19761.4530165534,19825.4101844072,19956.8322036497,20125.5846499729,20302.286824914,20492.0873824437,20542.2433587873,20582.0359023822,20805.2043362664,21469.3991595148,21464.1751253187,21908.6397404906,21919.4917841197,22063.4355938217,22227.5504536428,22263.5791616123,22096.4745152423,22214.3486629503,22311.9106910766,22790.2088859654,23209.5590299623,23916.3446844588,24661.4657015924,25223.5696401651,26110.1115592807,26739.7208053135,27290.9196879578,27706.007367893,27716.9389837995
"bfa","Burkina Faso","Low SDI",FALSE,"All cause DALYs",11531320.6109003,11706017.551606,11907274.8689298,12061384.9727716,12242669.9401397,12427513.2171493,13136087.3521504,12944291.7819346,12755330.1988952,12829392.7814902,12960601.9386053,13125903.5468136,13175351.972465,13227548.1140828,13238018.3287784,13263491.0131659,13258375.3215602,13357852.8648135,13316386.5691206,13426156.6740286,13570431.4537074,13708721.1455334,13885589.4903815,14018104.2380814,14047114.3245765,14090084.5179134,14162485.0365734,14205493.6680659,14261570.6616927,14369059.019756
"bfa","Burkina Faso","Low SDI",FALSE,"All cause deaths",157627.904328573,160690.033152982,164225.223508478,167075.413425998,170100.734916967,173016.302997191,182522.209425035,180274.077015241,177921.125316631,179037.459763918,180892.456470916,182727.137424999,183593.036422401,184358.333949277,184621.814673007,184838.419234055,184305.579158104,185612.298708297,185316.017939646,186946.789518315,189144.708485977,190849.558752432,193584.580315018,195837.391325407,196570.900208724,197495.385711753,198216.197396512,198906.110763992,199971.046632195,201813.632253061
"bdi","Burundi","Low SDI",FALSE,"PM-equivalent emissions",78.9248593554944,78.6559636064167,78.282669650354,79.0322826197159,85.8342329770411,91.15190318844,91.4290488203657,89.7645446545333,88.2377541077144,89.1525491904616,91.6095135884218,93.4152633049843,92.5356107847267,92.8071383273461,95.9062229169051,96.8899435172939,100.38399475827,102.223153246475,104.265545474415,106.510488788596,108.882851858961,106.679726255547,106.950234942806,108.276384312685,109.077264057877,110.796859811095,113.43635287831,116.752731065385,117.249904780605,117.794506404103
"bdi","Burundi","Low SDI",FALSE,"Fossil/industrial fraction",0.139723962922872,0.149166742215345,0.153497460566057,0.159783804393993,0.138007192177461,0.132673268016969,0.135103894933088,0.135676199285006,0.1435854729316,0.13818428608449,0.134070399690693,0.132679616867986,0.131255125848108,0.130101196101824,0.13477909629223,0.130843459477702,0.13327013024349,0.134374216486251,0.131290050551374,0.135228386211425,0.139847918343923,0.150367306054318,0.157011761431222,0.161383094852442,0.170282335717018,0.167578886975184,0.168958093870727,0.169331393308626,0.173465442189423,0.177857548543367
"bdi","Burundi","Low SDI",FALSE,"Air pollution DALYs",644313.3055248,630561.624505524,611084.464108139,615183.90945589,610649.526017558,600016.331418652,583146.048247649,570194.740594178,559718.889363354,549475.987118383,541818.667353184,531982.870916972,542215.668470283,548271.15107372,555839.203206948,565323.345491388,566200.586621333,565637.925114673,561405.80903512,559027.503206218,566948.125328468,564291.475229909,569070.592934996,572647.6423847,565501.643354095,550482.855528176,534358.26483439,532082.136767251,550374.291719389,553695.379509012
"bdi","Burundi","Low SDI",FALSE,"Air pollution deaths",11320.2528824017,11189.8523987959,10988.3291014019,11075.1580995708,11028.940890376,10939.2207586235,10728.8915461672,10526.8792143353,10350.4853918806,10141.2064349134,10004.564399424,9773.27434201205,9861.2458615995,9926.88520862816,10047.9083707134,10196.9724923188,10192.9939851755,10171.1651015364,10127.7463702463,10116.6849904987,10303.4469753369,10341.8996263146,10480.6429361607,10579.9542197021,10555.5259194987,10476.8804205985,10359.8245046427,10447.586761787,10837.0790718575,11013.7695645847
"bdi","Burundi","Low SDI",FALSE,"All cause DALYs",6502741.72228004,6577099.95780886,6613751.09039372,6655747.17587947,7653569.99955126,7704512.06094502,7722777.98331466,7765092.34907925,7631071.03290478,7595491.86841928,7617582.06226447,7459404.73886813,7346182.66467602,7278674.56595965,7148588.46597551,7090170.96666658,6128633.18548682,6054532.95074541,6062694.43069638,6059873.76073397,5992095.53981303,5927456.14934292,5864890.55034977,5816973.75201435,5747272.87268228,5729050.33870837,5679147.30953955,5674213.8498408,5689321.84468578,5693109.21179358
"bdi","Burundi","Low SDI",FALSE,"All cause deaths",95727.1149927302,97593.4410562442,98999.9391530635,100190.209961838,115181.670930181,116778.288323288,117538.74937843,118124.876719863,115722.276200113,114762.189639839,114748.334259932,111577.52313061,109217.284710656,107598.40571575,104998.929587453,103526.972487404,88893.5522563073,87369.1325390718,86888.9646966084,86486.2945695264,85631.9402730375,84750.9220837269,83871.1279487196,83310.6941161741,82672.0706101076,82950.562619933,82422.6231074672,82479.9586742176,83012.1395596465,83466.2889878172
"cpv","Cabo Verde","Low-middle SDI",FALSE,"PM-equivalent emissions",4.43671402208692,4.54172340651164,4.87053113259384,4.81660396939396,5.07527495094618,5.72374110382195,5.39048592550263,5.53164765642161,5.91702908436516,6.21808227717748,6.42441212864683,6.54395844755584,6.68894873647327,6.68058350423427,7.5450777898775,7.99428056206239,7.9908860489554,8.75688887304864,8.34115568249959,8.78045858334565,10.3990688948207,11.9251473722037,11.6565885809572,13.4868943001305,14.1154672115707,14.5065162651361,14.9632699535297,15.2385313032078,15.635571135396,15.9703925289596
"cpv","Cabo Verde","Low-middle SDI",FALSE,"Fossil/industrial fraction",0.402616104321322,0.425335514060823,0.476330993031397,0.477705448892881,0.417906407961553,0.446955112046047,0.407450725240348,0.435217264010911,0.466503827456828,0.478222639817342,0.5013780850964,0.499386083341895,0.510662035299628,0.515530992777931,0.560457607361546,0.576777248060851,0.571301067476274,0.607370853267517,0.586240559830659,0.608614309924273,0.671835249641857,0.712644408528116,0.711223894814598,0.7493866764191,0.766182949511865,0.772718317997292,0.778902134466992,0.780567314381445,0.786332750057396,0.790988442827594
"cpv","Cabo Verde","Low-middle SDI",FALSE,"Air pollution DALYs",14231.2443373272,14002.3317099847,13907.0529463773,14063.1396915992,14309.325576287,14742.3813769058,14881.1261753687,15100.3611920697,14781.8507170962,14813.4820956681,14250.5902069619,13833.7030870979,13461.7092269255,12934.9461090091,12443.8030565961,11970.3474041988,11249.9640315974,10593.9955266988,10022.3453487642,9591.11337912283,9388.82024471283,9427.62352267731,9833.30423336415,10106.4898830072,10419.5273629939,10605.8953608373,10641.240738599,10501.0893656925,11278.4104940193,11101.1734511539
"cpv","Cabo Verde","Low-middle SDI",FALSE,"Air pollution deaths",361.466702710124,360.532111296008,360.332056469113,366.297979893963,370.361073515097,375.354371353326,382.748454543169,392.778177653523,386.335374113667,385.446133825784,376.73469432354,370.316414193867,364.179660644234,355.391704675405,347.06355269102,338.781384701443,313.048305401026,296.699730200304,286.224890894477,279.512204971472,278.12878880516,289.722339185552,304.644180905489,317.865876587186,334.702024094127,350.508129202004,366.920111900094,368.936464068136,427.758331329916,419.53938855094
"cpv","Cabo Verde","Low-middle SDI",FALSE,"All cause DALYs",145577.362486013,147931.257467089,148800.605294575,150361.760347638,153888.874876292,169409.705049683,156799.529624589,158960.595744159,158592.00981682,161389.253847607,158271.974115686,157162.701637455,156516.474998357,154997.377545216,153414.145297588,151522.584308776,146674.531214213,146968.307148019,142108.04488972,141765.269006671,140402.967283169,139627.595505213,140610.407069901,140208.125126044,140471.079521411,142379.070834315,142346.350078378,142990.093795345,148323.063000318,148256.268601277
"cpv","Cabo Verde","Low-middle SDI",FALSE,"All cause deaths",2509.57321065997,2563.76540564969,2596.07285896411,2653.88475164941,2723.13653053347,2937.15772793824,2827.96332516379,2919.65345995067,2924.63056101811,2972.71636326549,2933.01819577243,2928.45907410046,2931.95908823248,2924.54978627813,2917.23986575026,2901.6823147192,2756.00623896239,2758.0683505746,2694.79909354087,2713.6917923108,2713.68177046997,2760.8012378521,2802.05955519,2813.93120111981,2862.5083711185,2957.73144905981,3061.88617807983,3112.50832298005,3530.18268677026,3500.55291967017
"khm","Cambodia","Low-middle SDI",FALSE,"PM-equivalent emissions",654.881857753384,645.946365655974,628.284418305794,626.394835965932,612.735393765463,640.125481352888,607.725614252781,596.560491831221,596.744856410764,612.389769488768,605.26868813988,593.791412377411,641.42419888309,625.232725542149,599.945459494352,625.048350177214,665.573504078458,686.421522223702,726.814244215623,785.529840507564,807.198329300125,817.425446091355,823.367574089589,826.308129376049,835.416786680595,851.155127726645,882.195351515933,888.287296100405,916.41861208576,923.83897365627
"khm","Cambodia","Low-middle SDI",FALSE,"Fossil/industrial fraction",0.0658882461916806,0.0689670847769228,0.0744236922805529,0.0772981696610496,0.0810889276772154,0.159331796746665,0.157758273859534,0.166265435857295,0.174440781757195,0.174716028217256,0.17460355886078,0.182694626092378,0.167901793093795,0.171202389779243,0.176921004610202,0.177293897946926,0.175990823779848,0.176050682386111,0.172162153166764,0.173914732274287,0.170908730314723,0.175301854551287,0.177795848922507,0.177254660880998,0.182548442170032,0.194217470060879,0.219415595247977,0.222027985431427,0.246546239100547,0.253247720242102
"khm","Cambodia","Low-middle SDI",FALSE,"Air pollution DALYs",1489195.50651297,1468929.40518619,1447690.62893442,1422252.63878569,1393655.95875354,1358705.40011973,1311624.57297696,1260025.90456354,1209402.07735239,1159067.65512116,1101349.73161129,1052677.22053667,1013480.91712751,964514.130260795,917311.238040288,873109.196517824,829006.997200356,793815.348991129,761932.693883709,732564.224490904,713561.817596145,691841.660373007,678570.65045315,661442.229932645,651769.207304607,640113.627413873,627907.385188047,615372.504555428,608844.114010357,603557.345633917
"khm","Cambodia","Low-middle SDI",FALSE,"Air pollution deaths",23009.5780156148,22858.2208211739,22718.6758991604,22575.308384775,22411.4633010889,22168.3813619498,21746.7365898067,21279.799843586,20849.3226003366,20417.3408852921,19877.7382132635,19451.6478966759,19127.0960302919,18704.0570407988,18315.9874789885,17948.1805909027,17580.889278517,17355.3597071774,17183.0617483137,17058.6475398754,17109.3942028971,17127.05107345,17171.8064915852,17150.735655881,17191.7759153648,17213.618091292,17233.1374108745,17269.4298526553,17451.1066095,17621.8497591395
"khm","Cambodia","Low-middle SDI",FALSE,"All cause DALYs",7897112.28986965,7849081.17296602,7776799.76930061,7740917.16856757,7764388.47154573,7654562.70824393,7563167.51884732,7418348.87172054,7315615.11909526,7139098.80575517,7023321.83697706,6840349.90124333,6662401.92874916,6483320.27018553,6306605.97359161,6125607.04124834,5956988.7045253,5821401.7225495,5679453.2019727,5586929.52749562,5538818.19375929,5453540.9427186,5384708.454885,5360219.3419046,5339308.96935401,5337397.25514773,5341216.15144764,5347384.3464177,5353939.03391381,5370185.65065318
"khm","Cambodia","Low-middle SDI",FALSE,"All cause deaths",114638.443546844,114313.954709816,113783.611713826,114063.23318911,115372.525766659,114829.102378183,114637.622853234,113836.280992565,113715.887436462,112581.076282574,112339.878459285,110866.032660499,109469.491528271,108065.701672281,106623.799343731,104923.692589508,103330.85293686,102221.536712825,101199.68928567,101081.528653849,101733.426072049,101820.00393075,101859.019287163,102688.576941966,103496.380719464,104653.833530796,105990.177845573,107514.30220021,109139.969242998,110850.774801231
"cmr","Cameroon","Low-middle SDI",FALSE,"PM-equivalent emissions",635.675804610465,642.068313206823,656.933385097818,688.11882513236,710.13567533867,744.040612759952,771.640674407719,783.162283601311,790.262894372329,794.969651838304,813.357643019641,810.268266976982,810.40958103252,784.751646174917,770.458446944199,741.420906855906,684.501886576921,639.770569654922,627.820068335116,625.216332639353,601.148831423353,605.409485163876,607.970287397868,615.96494597261,625.057028808061,632.718393299184,638.046564366182,643.513429031348,647.010236734822,649.754006615565
